Time,state,curr_node,dest_node,remaining_TOF,resources,capacity,Buy_price,Sell_price
0,0,LeoDepot,None,-1,20.0,100,1.5,1.5
60,1,LeoDepot,LeoSSP,2790.2579479683004,20.0,100,1.5,1.5
120,2,None,LeoSSP,2790.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
180,2,None,LeoSSP,2730.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
240,2,None,LeoSSP,2670.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
300,2,None,LeoSSP,2610.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
360,2,None,LeoSSP,2550.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
420,2,None,LeoSSP,2490.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
480,2,None,LeoSSP,2430.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
540,2,None,LeoSSP,2370.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
600,2,None,LeoSSP,2310.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
660,2,None,LeoSSP,2250.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
720,2,None,LeoSSP,2190.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
780,2,None,LeoSSP,2130.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
840,2,None,LeoSSP,2070.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
900,2,None,LeoSSP,2010.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
960,2,None,LeoSSP,1950.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
1020,2,None,LeoSSP,1890.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
1080,2,None,LeoSSP,1830.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
1140,2,None,LeoSSP,1770.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
1200,2,None,LeoSSP,1710.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
1260,2,None,LeoSSP,1650.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
1320,2,None,LeoSSP,1590.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
1380,2,None,LeoSSP,1530.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
1440,2,None,LeoSSP,1470.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
1500,2,None,LeoSSP,1410.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
1560,2,None,LeoSSP,1350.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
1620,2,None,LeoSSP,1290.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
1680,2,None,LeoSSP,1230.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
1740,2,None,LeoSSP,1170.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
1800,2,None,LeoSSP,1110.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
1860,2,None,LeoSSP,1050.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
1920,2,None,LeoSSP,990.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
1980,2,None,LeoSSP,930.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
2040,2,None,LeoSSP,870.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
2100,2,None,LeoSSP,810.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
2160,2,None,LeoSSP,750.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
2220,2,None,LeoSSP,690.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
2280,2,None,LeoSSP,630.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
2340,2,None,LeoSSP,570.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
2400,2,None,LeoSSP,510.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
2460,2,None,LeoSSP,450.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
2520,2,None,LeoSSP,390.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
2580,2,None,LeoSSP,330.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
2640,2,None,LeoSSP,270.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
2700,2,None,LeoSSP,210.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
2760,2,None,LeoSSP,150.2579479683004,99.24932926479892,100,1.4567601074682313,1.4567601074682313
2820,2,None,LeoSSP,90.25794796830041,99.24932926479892,100,1.4567601074682313,1.4567601074682313
2880,2,None,LeoSSP,30.257947968300414,99.24932926479892,100,1.4567601074682313,1.4567601074682313
2940,2,None,LeoSSP,-29.742052031699586,99.24932926479892,100,1.4567601074682313,1.4567601074682313
3000,4,LeoSSP,None,-29.742052031699586,24.249329264798916,100,1.4567601074682313,1.4567601074682313
3060,3,None,LeoDepot,2790.257947968301,23.49865852959783,100,1.4567601074682313,1.4567601074682313
3120,3,None,LeoDepot,2730.257947968301,23.49865852959783,100,1.4567601074682313,1.4567601074682313
3180,3,None,LeoDepot,2670.257947968301,23.49865852959783,100,1.4567601074682313,1.4567601074682313
3240,3,None,LeoDepot,2610.257947968301,23.49865852959783,100,1.4567601074682313,1.4567601074682313
3300,3,None,LeoDepot,2550.257947968301,23.49865852959783,100,1.4567601074682313,1.4567601074682313
3360,3,None,LeoDepot,2490.257947968301,23.49865852959783,100,1.4567601074682313,1.4567601074682313
3420,3,None,LeoDepot,2430.257947968301,23.49865852959783,100,1.4567601074682313,1.4567601074682313
3480,3,None,LeoDepot,2370.257947968301,23.49865852959783,100,1.4567601074682313,1.4567601074682313
3540,3,None,LeoDepot,2310.257947968301,23.49865852959783,100,1.4567601074682313,1.4567601074682313
3600,3,None,LeoDepot,2250.257947968301,23.49865852959783,100,1.4567601074682313,1.4567601074682313
3660,3,None,LeoDepot,2190.257947968301,23.49865852959783,100,1.4567601074682313,1.4567601074682313
3720,3,None,LeoDepot,2130.257947968301,23.49865852959783,100,1.4567601074682313,1.4567601074682313
3780,3,None,LeoDepot,2070.257947968301,23.49865852959783,100,1.4567601074682313,1.4567601074682313
3840,3,None,LeoDepot,2010.2579479683009,23.49865852959783,100,1.4567601074682313,1.4567601074682313
3900,3,None,LeoDepot,1950.2579479683009,23.49865852959783,100,1.4567601074682313,1.4567601074682313
3960,3,None,LeoDepot,1890.2579479683009,23.49865852959783,100,1.4567601074682313,1.4567601074682313
4020,3,None,LeoDepot,1830.2579479683009,23.49865852959783,100,1.4567601074682313,1.4567601074682313
4080,3,None,LeoDepot,1770.2579479683009,23.49865852959783,100,1.4567601074682313,1.4567601074682313
4140,3,None,LeoDepot,1710.2579479683009,23.49865852959783,100,1.4567601074682313,1.4567601074682313
4200,3,None,LeoDepot,1650.2579479683009,23.49865852959783,100,1.4567601074682313,1.4567601074682313
4260,3,None,LeoDepot,1590.2579479683009,23.49865852959783,100,1.4567601074682313,1.4567601074682313
4320,3,None,LeoDepot,1530.2579479683009,23.49865852959783,100,1.4567601074682313,1.4567601074682313
4380,3,None,LeoDepot,1470.2579479683009,23.49865852959783,100,1.4567601074682313,1.4567601074682313
4440,3,None,LeoDepot,1410.2579479683009,23.49865852959783,100,1.4567601074682313,1.4567601074682313
4500,3,None,LeoDepot,1350.2579479683009,23.49865852959783,100,1.4567601074682313,1.4567601074682313
4560,3,None,LeoDepot,1290.2579479683009,23.49865852959783,100,1.4567601074682313,1.4567601074682313
4620,3,None,LeoDepot,1230.2579479683009,23.49865852959783,100,1.4567601074682313,1.4567601074682313
4680,3,None,LeoDepot,1170.2579479683009,23.49865852959783,100,1.4567601074682313,1.4567601074682313
