Time,x,y,resources,incoming,capacity,ports_filled,Buy_price,Sell_price
0,6699.999999691921,0.0,1000.0,0,1000.0,6,2.4749999999999996,1.35
60,6684.023265942199,462.4207783124813,1000.0,0,1000.0,6,2.4749999999999996,1.35
120,6636.169260520293,922.6361913545815,940.6944444444445,0,1000.0,5,2.4059436226851854,1.3770953660336085
180,6556.666207516807,1378.4513916271865,941.3888888888889,0,1000.0,5,2.406727824074074,1.376773225330327
240,6445.893270845227,1827.6925170126356,942.0833333333334,0,1000.0,5,2.4075126041666666,1.3764512034236438
300,6304.378745943152,2268.217058301961,942.7777777777778,0,1000.0,5,2.408297962962963,1.3761293001822295
360,6132.797540239295,2697.9240771946497,943.4722222222223,0,1000.0,5,2.4090839004629627,1.3758075154749956
420,5931.967954402346,3114.764226039492,944.1666666666667,0,1000.0,5,2.4098704166666667,1.3754858491710955
480,5702.847779722493,3516.7495215306376,944.8611111111112,0,1000.0,5,2.4106575115740743,1.3751643011399226
540,5446.529730237862,3901.9628257464,945.5555555555557,0,1000.0,5,2.4114451851851855,1.3748428712511105
600,5164.236231390856,4268.566989314063,946.2500000000001,0,1000.0,5,2.4122334375000003,1.3745215593745326
660,4857.313590068209,4614.813613095378,946.9444444444446,0,1000.0,5,2.4130222685185183,1.3742003653803
720,4527.225573828849,4939.051386606724,947.638888888889,0,1000.0,5,2.413811678240741,1.3738792891387626
780,4175.546429941331,5239.733963406535,948.3333333333335,0,1000.0,5,2.414601666666667,1.3735583305205075
840,3803.95337752431,5515.4273358909495,949.0277777777779,0,1000.0,5,2.4153922337962963,1.3732374893963588
900,3414.2186085962862,5764.816674325956,949.7222222222224,0,1000.0,5,2.4161833796296297,1.3729167656373769
960,3008.2008361830685,5986.7125974995015,950.4166666666669,0,1000.0,5,2.4169751041666667,1.3725961591148577
1020,2587.8364297914636,6180.056845087747,951.1111111111113,0,1000.0,5,2.417767407407408,1.3722756697003322
1080,2155.130180525677,6343.92732468296,951.8055555555558,0,1000.0,5,2.418560289351852,1.3719552972655662
1140,1712.145739889195,6477.542509412889,952.5000000000002,0,1000.0,5,2.41935375,1.371635041682559
1200,1260.995777871163,6580.265165178592,953.1944444444447,0,1000.0,5,2.420147789351852,1.3713149028235427
1260,803.8319072550721,6651.605389734904,953.8888888888891,0,1000.0,5,2.4209424074074075,1.3709948805609833
1320,342.83442220246303,6691.222949119603,954.5833333333336,0,1000.0,5,2.421737604166667,1.3706749747675777
1380,-119.7980999498522,6698.928900288475,875.277777777778,0,1000.0,4,2.3346667129629632,1.4079934679588286
1440,-581.8592840882244,6674.6864922176,825.9722222222225,0,1000.0,3,2.28433806712963,1.432052874569511
1500,-1041.1454799095507,6618.611341175403,826.666666666667,0,1000.0,3,2.285026666666667,1.4317090981808485
1560,-1495.4662715135646,6530.970879328514,737.3611111111114,0,1000.0,2,2.2012208449074078,1.4771723995611956
1620,-1942.6549238779455,6412.183079311174,738.0555555555559,0,1000.0,2,2.2018356018518523,1.4768085618684075
1680,-2380.5787163952155,6262.814460840897,738.7500000000003,0,1000.0,2,2.2024509375,1.476444895304801
1740,-2807.149114188952,6083.577388887226,739.4444444444448,0,1000.0,2,2.203066851851852,1.476081399629134
1800,-3220.3317287005293,5875.326676279066,740.1388888888893,0,1000.0,2,2.203683344907408,1.4757180746007303
1860,-3618.1560200426748,5639.055506953332,740.8333333333337,0,1000.0,2,2.204300416666667,1.4753549199794784
1920,-3998.7246948475577,5375.890699287705,741.5277777777782,0,1000.0,2,2.20491806712963,1.4749919355258294
1980,-4360.222754789468,5087.0873321074305,742.2222222222226,0,1000.0,2,2.2055362962962968,1.4746291210007945
2040,-4700.926152628111,4774.02275899569,742.9166666666671,0,1000.0,2,2.206155104166667,1.474266476165945
2100,-5019.210014490302,4438.1900394543745,743.6111111111115,0,1000.0,2,2.206774490740741,1.473904000783408
2160,-5313.556389176637,4081.190818243112,744.305555555556,0,1000.0,2,2.207394456018519,1.4735416946158666
2220,-5582.561487535233,3704.72768685637,745.0000000000005,0,1000.0,2,2.2080150000000005,1.4731795574265565
2280,-5824.942377376843,3310.5960635678825,745.6944444444449,0,1000.0,2,2.208636122685186,1.4728175889792665
2340,-6039.543102002005,2900.6756307680685,746.3888888888894,0,1000.0,2,2.2092578240740743,1.4724557890383339
2400,-6225.340193159977,2476.921370431176,747.0833333333338,0,1000.0,2,2.2098801041666674,1.4720941573686437
2460,-6381.44755214716,2041.354240465569,747.7777777777783,0,1000.0,2,2.2105029629629636,1.4717326937356288
2520,-6507.120675766238,1596.0515364133073,748.4722222222227,0,1000.0,2,2.2111264004629634,1.4713713979052656
2580,-6601.760206991642,1143.1369844657374,749.1666666666672,0,1000.0,2,2.211750416666667,1.4710102696440726
2640,-6664.914793407652,684.7706130432124,749.8611111111117,0,1000.0,2,2.212375011574075,1.4706493087191104
2700,-6696.2832397867205,223.13845124315358,750.5555555555561,0,1000.0,2,2.2130001851851855,1.470288514897978
2760,-6695.715944541997,-239.5578967136161,751.2500000000006,0,1000.0,2,2.2136259375000007,1.4699278879488125
2820,-6663.215613203348,-701.1117513170744,751.944444444445,0,1000.0,2,2.214252268518519,1.469567427640286
2880,-6598.937245514242,-1159.3218818070611,752.6388888888895,0,1000.0,2,2.2148791782407415,1.4692071337416046
2940,-6503.187396210939,-1612.0030042263975,753.3333333333339,0,1000.0,2,2.215506666666667,1.4688470060225076
3000,-6376.422713009554,-2056.996203420811,754.0277777777784,0,1000.0,2,2.216134733796297,1.4684870442532636
