Time,x,y,resources,incoming,capacity,ports_filled,Buy_price,Sell_price
0,6800.000000230205,0.0,139.97222222222223,0,200.0,0,2.747252236882716,1.89630219671009
60,6784.489447137623,459.023904398269,139.94444444444446,0,200.0,0,2.7471045030864194,1.8963968330589498
120,6738.028545876706,915.9537750789812,139.91666666666669,0,200.0,0,2.746956798611111,1.8964914788005298
180,6660.829247705018,1368.7051311543305,139.8888888888889,0,200.0,0,2.7468091234567904,1.896586133937627
240,6553.243730214606,1815.2125538166974,139.86111111111114,0,200.0,0,2.746661477623457,1.89668079847304
300,6415.762790723405,2253.439108629257,139.83333333333337,0,200.0,0,2.746513861111111,1.8967754724095691
360,6249.0136072935065,2681.3856378729597,139.8055555555556,0,200.0,0,2.746366273919753,1.8968701557500152
420,6053.756877590398,3097.0998805588656,139.77777777777783,0,200.0,0,2.7462187160493827,1.8969648484971815
480,5830.883348635444,3498.685378501003,139.75000000000006,0,200.0,0,2.7460711875,1.8970595506538719
540,5581.409753282663,3884.3101278208906,139.72222222222229,0,200.0,0,2.745923688271605,1.8971542622228923
600,5306.474171957289,4252.214936416194,139.6944444444445,0,200.0,0,2.745776218364198,1.8972489832070498
660,5007.33084081551,4600.721449267345,139.66666666666674,0,200.0,0,2.745628777777778,1.8973437136091524
720,4685.344430010212,4928.239804971251,139.63888888888897,0,200.0,0,2.745481366512346,1.8974384534320103
780,4341.983818164839,5233.275888573568,139.6111111111112,0,200.0,0,2.7453339845679015,1.8975332026784344
840,3978.8153914557893,5514.43814761262,139.58333333333343,0,200.0,0,2.7451866319444447,1.897627961351237
900,3597.495897872424,5770.443940280667,139.55555555555566,0,200.0,0,2.7450393086419758,1.897722729453233
960,3199.764889253056,6000.125386742694,139.52777777777789,0,200.0,0,2.7448920146604943,1.897817506987237
1020,2787.436785575787,6202.434696919405,139.5000000000001,0,200.0,0,2.74474475,1.8979122939560658
1080,2362.392597706334,6376.448950429472,139.47222222222234,0,200.0,0,2.7445975146604944,1.898007090362538
1140,1926.5713463630539,6521.374306885294,139.44444444444457,0,200.0,0,2.744450308641976,1.8981018962094731
1200,1481.961216445244,6636.549627335196,139.4166666666668,0,200.0,0,2.744303131944445,1.8981967114996916
1260,1030.5904870780107,6721.449490331315,139.38888888888903,0,200.0,0,2.744155984567902,1.8982915362360169
1320,574.5182787501897,6775.686588864091,139.36111111111126,0,200.0,0,2.7440088665123463,1.8983863704212718
1380,115.82515975621943,6799.013497228714,139.33333333333348,0,200.0,0,2.7438617777777785,1.8984812140582819
1440,-343.39634520533906,6791.323799763224,139.3055555555557,0,200.0,0,2.743714718364198,1.898576067149874
1500,-801.0513009775075,6752.652576309035,139.27777777777794,0,200.0,0,2.7435676882716056,1.898670929698876
1560,-1255.0519188869487,6683.176242179236,139.25000000000017,0,200.0,0,2.7434206875000005,1.898765801708117
1620,-1703.327081084275,6583.211743364763,139.2222222222224,0,200.0,0,2.7432737160493836,1.8988606831804284
1680,-2143.83178883328,6453.215110649783,139.19444444444463,0,200.0,0,2.743126773919754,1.8989555741186421
1740,-2574.556491646655,6293.77937923239,139.16666666666686,0,200.0,0,2.7429798611111122,1.899050474525592
1800,-2993.5362547093855,6105.631883341091,139.13888888888908,0,200.0,0,2.7428329776234577,1.8991453844041133
1860,-3398.859722768685,5889.630938188875,139.1111111111113,0,200.0,0,2.742686123456791,1.899240303757042
1920,-3788.67783959785,5646.761924401538,139.08333333333354,0,200.0,0,2.742539298611112,1.8993352325872166
1980,-4161.212283256488,5378.132792782836,139.05555555555577,0,200.0,0,2.7423925030864207,1.8994301708974761
