Time,x,y,resources,incoming,capacity,ports_filled,Buy_price,Sell_price
0,384399.99998723617,0.0,62.473958333333336,0,250.0,0,4.2,4.2
60,384399.9951316292,61.09820438177911,62.44791666666667,0,250.0,0,4.2,4.2
120,384399.9805648086,122.19640722001576,62.42187500000001,0,250.0,0,4.2,4.2
180,384399.95628677466,183.29460697116744,62.39583333333334,0,250.0,0,4.2,4.2
240,384399.92229752784,244.39280209169192,62.36979166666668,0,250.0,0,4.2,4.2
300,384399.8785970692,305.4909910380468,62.343750000000014,0,250.0,0,4.2,4.2
360,384399.8251853998,366.58917226669,62.31770833333335,0,250.0,0,4.2,4.2
420,384399.762062521,427.68734423408006,62.291666666666686,0,250.0,0,4.2,4.2
480,384399.68922843435,488.7855053966748,62.26562500000002,0,250.0,0,4.2,4.2
540,384399.60668314167,549.8836542109328,62.23958333333336,0,250.0,0,4.2,4.2
600,384399.514426645,610.9817891333132,62.21354166666669,0,250.0,0,4.2,4.2
660,384399.4124589469,672.0799086202754,62.18750000000003,0,250.0,0,4.2,4.2
720,384399.30078004976,733.1780111282787,62.161458333333364,0,250.0,0,4.2,4.2
780,384399.17938995647,794.2760951137839,62.1354166666667,0,250.0,0,4.2,4.2
840,384399.0482886699,855.3741590332507,62.109375000000036,0,250.0,0,4.2,4.2
900,384398.90747619374,916.4722013431406,62.08333333333337,0,250.0,0,4.2,4.2
960,384398.75695253117,977.5702204999152,62.05729166666671,0,250.0,0,4.2,4.2
1020,384398.5967176863,1038.6682149600367,62.03125000000004,0,250.0,0,4.2,4.2
1080,384398.42677166295,1099.766183179968,62.00520833333338,0,250.0,0,4.2,4.2
1140,384398.2471144654,1160.8641236161718,61.979166666666714,0,250.0,0,4.2,4.2
1200,384398.0577460985,1221.962034725114,61.95312500000005,0,250.0,0,4.2,4.2
1260,384397.85866656667,1283.0599149632583,61.927083333333385,0,250.0,0,4.2,4.2
1320,384397.6498758752,1344.1577627870702,61.90104166666672,0,250.0,0,4.2,4.2
1380,384397.43137402914,1405.255576653017,61.87500000000006,0,250.0,0,4.2,4.2
1440,384397.2031610342,1466.3533550175657,61.84895833333339,0,250.0,0,4.2,4.2
1500,384396.96523689607,1527.4510963371845,61.82291666666673,0,250.0,0,4.2,4.2
1560,384396.7176016207,1588.5487990683428,61.796875000000064,0,250.0,0,4.2,4.2
1620,384396.46025521454,1649.6464616675103,61.7708333333334,0,250.0,0,4.2,4.2
1680,384396.1931976838,1710.7440825911594,61.744791666666735,0,250.0,0,4.2,4.2
1740,384395.9164290354,1771.8416602957616,61.71875000000007,0,250.0,0,4.2,4.2
1800,384395.6299492764,1832.9391932377894,61.69270833333341,0,250.0,0,4.2,4.2
1860,384395.333758414,1894.036679873719,61.66666666666674,0,250.0,0,4.2,4.2
1920,384395.0278564555,1955.1341186600243,61.64062500000008,0,250.0,0,4.2,4.2
1980,384394.71224340884,2016.2315080531841,61.614583333333414,0,250.0,0,4.2,4.2
2040,384394.38691928197,2077.3288465096753,61.58854166666675,0,250.0,0,4.2,4.2
2100,384394.05188408296,2138.426132485977,61.562500000000085,0,250.0,0,4.2,4.2
2160,384393.7071378204,2199.523364438571,61.53645833333342,0,250.0,0,4.2,4.2
2220,384393.352680503,2260.620540823938,61.51041666666676,0,250.0,0,4.2,4.2
2280,384392.9885121397,2321.717660098563,61.48437500000009,0,250.0,0,4.2,4.2
2340,384392.6146327396,2382.81472071893,61.45833333333343,0,250.0,0,4.2,4.2
2400,384392.2310423123,2443.911721141525,61.432291666666764,0,250.0,0,4.2,4.2
2460,384391.83774086746,2505.0086598228368,61.4062500000001,0,250.0,0,4.2,4.2
2520,384391.434728415,2566.105535219356,61.380208333333435,0,250.0,0,4.2,4.2
2580,384391.02200496494,2627.202345787571,61.35416666666677,0,250.0,0,4.2,4.2
2640,384390.5995705279,2688.299089983977,61.32812500000011,0,250.0,0,4.2,4.2
2700,384390.1674251146,2749.395766265067,61.30208333333344,0,250.0,0,4.2,4.2
2760,384389.7255687357,2810.492373087337,61.27604166666678,0,250.0,0,4.2,4.2
2820,384389.2740014026,2871.588908907285,61.250000000000114,0,250.0,0,4.2,4.2
2880,384388.81272312667,2932.685372181411,61.22395833333345,0,250.0,0,4.2,4.2
2940,384388.34173391946,2993.7817613662173,61.197916666666785,0,250.0,0,4.2,4.2
3000,384387.86103379296,3054.8780749182065,61.17187500000012,0,250.0,0,4.2,4.2
3060,384387.37062275934,3115.9743112938836,61.14583333333346,0,250.0,0,4.2,4.2
3120,384386.8705008308,3177.070468949757,61.11979166666679,0,250.0,0,4.2,4.2
3180,384386.3606680202,3238.1665463423337,61.09375000000013,0,250.0,0,4.2,4.2
3240,384385.8411243403,3299.2625419281276,61.067708333333464,0,250.0,0,4.2,4.2
3300,384385.3118698042,3360.358454163648,61.0416666666668,0,250.0,0,4.2,4.2
3360,384384.7729044255,3421.454281505417,61.015625000000135,0,250.0,0,4.2,4.2
3420,384384.22422821744,3482.5500224099446,60.98958333333347,0,250.0,0,4.2,4.2
3480,384383.66584119416,3543.6456753337566,60.963541666666806,0,250.0,0,4.2,4.2
3540,384383.0977433698,3604.7412387333734,60.93750000000014,0,250.0,0,4.2,4.2
3600,384382.5199347585,3665.8367110653157,60.91145833333348,0,250.0,0,4.2,4.2
3660,384381.9324153749,3726.9320907861143,60.88541666666681,0,250.0,0,4.2,4.2
3720,384381.3351852339,3788.0273763522964,60.85937500000015,0,250.0,0,4.2,4.2
3780,384380.7282443507,3849.122566220392,60.833333333333485,0,250.0,0,4.2,4.2
