Time,state,curr_node,dest_node,remaining_TOF,resources,capacity,Buy_price,Sell_price
7560,2,None,GeoSSP,8800.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
7620,2,None,GeoSSP,8740.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
7680,2,None,GeoSSP,8680.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
7740,2,None,GeoSSP,8620.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
7800,2,None,GeoSSP,8560.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
7860,2,None,GeoSSP,8500.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
7920,2,None,GeoSSP,8440.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
7980,2,None,GeoSSP,8380.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
8040,2,None,GeoSSP,8320.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
8100,2,None,GeoSSP,8260.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
8160,2,None,GeoSSP,8200.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
8220,2,None,GeoSSP,8140.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
8280,2,None,GeoSSP,8080.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
8340,2,None,GeoSSP,8020.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
8400,2,None,GeoSSP,7960.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
8460,2,None,GeoSSP,7900.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
8520,2,None,GeoSSP,7840.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
8580,2,None,GeoSSP,7780.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
8640,2,None,GeoSSP,7720.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
8700,2,None,GeoSSP,7660.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
8760,2,None,GeoSSP,7600.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
8820,2,None,GeoSSP,7540.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
8880,2,None,GeoSSP,7480.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
8940,2,None,GeoSSP,7420.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
9000,2,None,GeoSSP,7360.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
9060,2,None,GeoSSP,7300.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
9120,2,None,GeoSSP,7240.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
9180,2,None,GeoSSP,7180.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
9240,2,None,GeoSSP,7120.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
9300,2,None,GeoSSP,7060.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
9360,2,None,GeoSSP,7000.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
9420,2,None,GeoSSP,6940.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
9480,2,None,GeoSSP,6880.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
9540,2,None,GeoSSP,6820.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
9600,2,None,GeoSSP,6760.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
9660,2,None,GeoSSP,6700.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
9720,2,None,GeoSSP,6640.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
9780,2,None,GeoSSP,6580.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
9840,2,None,GeoSSP,6520.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
9900,2,None,GeoSSP,6460.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
9960,2,None,GeoSSP,6400.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
10020,2,None,GeoSSP,6340.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
10080,2,None,GeoSSP,6280.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
10140,2,None,GeoSSP,6220.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
10200,2,None,GeoSSP,6160.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
10260,2,None,GeoSSP,6100.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
10320,2,None,GeoSSP,6040.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
10380,2,None,GeoSSP,5980.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
10440,2,None,GeoSSP,5920.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
10500,2,None,GeoSSP,5860.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
10560,2,None,GeoSSP,5800.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
10620,2,None,GeoSSP,5740.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
10680,2,None,GeoSSP,5680.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
10740,2,None,GeoSSP,5620.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
10800,2,None,GeoSSP,5560.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
10860,2,None,GeoSSP,5500.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
10920,2,None,GeoSSP,5440.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
10980,2,None,GeoSSP,5380.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
11040,2,None,GeoSSP,5320.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
11100,2,None,GeoSSP,5260.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
11160,2,None,GeoSSP,5200.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
11220,2,None,GeoSSP,5140.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
11280,2,None,GeoSSP,5080.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
11340,2,None,GeoSSP,5020.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
11400,2,None,GeoSSP,4960.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
11460,2,None,GeoSSP,4900.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
11520,2,None,GeoSSP,4840.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
11580,2,None,GeoSSP,4780.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
11640,2,None,GeoSSP,4720.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
11700,2,None,GeoSSP,4660.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
11760,2,None,GeoSSP,4600.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
11820,2,None,GeoSSP,4540.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
11880,2,None,GeoSSP,4480.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
11940,2,None,GeoSSP,4420.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
12000,2,None,GeoSSP,4360.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
12060,2,None,GeoSSP,4300.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
12120,2,None,GeoSSP,4240.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
12180,2,None,GeoSSP,4180.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
12240,2,None,GeoSSP,4120.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
12300,2,None,GeoSSP,4060.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
12360,2,None,GeoSSP,4000.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
12420,2,None,GeoSSP,3940.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
12480,2,None,GeoSSP,3880.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
12540,2,None,GeoSSP,3820.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
12600,2,None,GeoSSP,3760.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
12660,2,None,GeoSSP,3700.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
12720,2,None,GeoSSP,3640.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
12780,2,None,GeoSSP,3580.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
12840,2,None,GeoSSP,3520.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
12900,2,None,GeoSSP,3460.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
12960,2,None,GeoSSP,3400.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
13020,2,None,GeoSSP,3340.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
13080,2,None,GeoSSP,3280.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
13140,2,None,GeoSSP,3220.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
13200,2,None,GeoSSP,3160.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
13260,2,None,GeoSSP,3100.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
13320,2,None,GeoSSP,3040.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
13380,2,None,GeoSSP,2980.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
13440,2,None,GeoSSP,2920.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
13500,2,None,GeoSSP,2860.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
13560,2,None,GeoSSP,2800.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
13620,2,None,GeoSSP,2740.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
13680,2,None,GeoSSP,2680.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
13740,2,None,GeoSSP,2620.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
13800,2,None,GeoSSP,2560.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
13860,2,None,GeoSSP,2500.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
13920,2,None,GeoSSP,2440.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
13980,2,None,GeoSSP,2380.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
14040,2,None,GeoSSP,2320.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
14100,2,None,GeoSSP,2260.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
14160,2,None,GeoSSP,2200.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
14220,2,None,GeoSSP,2140.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
14280,2,None,GeoSSP,2080.97481323638,75.05389488415412,100,1.4952268139889104,1.4952268139889104
14340,2,None,GeoSSP,2020.9748132363802,75.05389488415412,100,1.4952268139889104,1.4952268139889104
14400,2,None,GeoSSP,1960.9748132363802,75.05389488415412,100,1.4952268139889104,1.4952268139889104
14460,2,None,GeoSSP,1900.9748132363802,75.05389488415412,100,1.4952268139889104,1.4952268139889104
14520,2,None,GeoSSP,1840.9748132363802,75.05389488415412,100,1.4952268139889104,1.4952268139889104
14580,2,None,GeoSSP,1780.9748132363802,75.05389488415412,100,1.4952268139889104,1.4952268139889104
14640,2,None,GeoSSP,1720.9748132363802,75.05389488415412,100,1.4952268139889104,1.4952268139889104
14700,2,None,GeoSSP,1660.9748132363802,75.05389488415412,100,1.4952268139889104,1.4952268139889104
14760,2,None,GeoSSP,1600.9748132363802,75.05389488415412,100,1.4952268139889104,1.4952268139889104
14820,2,None,GeoSSP,1540.9748132363802,75.05389488415412,100,1.4952268139889104,1.4952268139889104
14880,2,None,GeoSSP,1480.9748132363802,75.05389488415412,100,1.4952268139889104,1.4952268139889104
14940,2,None,GeoSSP,1420.9748132363802,75.05389488415412,100,1.4952268139889104,1.4952268139889104
15000,2,None,GeoSSP,1360.9748132363802,75.05389488415412,100,1.4952268139889104,1.4952268139889104
15060,2,None,GeoSSP,1300.9748132363802,75.05389488415412,100,1.4952268139889104,1.4952268139889104
15120,2,None,GeoSSP,1240.9748132363802,75.05389488415412,100,1.4952268139889104,1.4952268139889104
15180,2,None,GeoSSP,1180.9748132363802,75.05389488415412,100,1.4952268139889104,1.4952268139889104
15240,2,None,GeoSSP,1120.9748132363802,75.05389488415412,100,1.4952268139889104,1.4952268139889104
15300,2,None,GeoSSP,1060.9748132363802,75.05389488415412,100,1.4952268139889104,1.4952268139889104
15360,2,None,GeoSSP,1000.9748132363802,75.05389488415412,100,1.4952268139889104,1.4952268139889104
15420,2,None,GeoSSP,940.9748132363802,75.05389488415412,100,1.4952268139889104,1.4952268139889104
15480,2,None,GeoSSP,880.9748132363802,75.05389488415412,100,1.4952268139889104,1.4952268139889104
15540,2,None,GeoSSP,820.9748132363802,75.05389488415412,100,1.4952268139889104,1.4952268139889104
15600,2,None,GeoSSP,760.9748132363802,75.05389488415412,100,1.4952268139889104,1.4952268139889104
15660,2,None,GeoSSP,700.9748132363802,75.05389488415412,100,1.4952268139889104,1.4952268139889104
15720,2,None,GeoSSP,640.9748132363802,75.05389488415412,100,1.4952268139889104,1.4952268139889104
15780,2,None,GeoSSP,580.9748132363802,75.05389488415412,100,1.4952268139889104,1.4952268139889104
15840,2,None,GeoSSP,520.9748132363802,75.05389488415412,100,1.4952268139889104,1.4952268139889104
15900,2,None,GeoSSP,460.9748132363802,75.05389488415412,100,1.4952268139889104,1.4952268139889104
15960,2,None,GeoSSP,400.9748132363802,75.05389488415412,100,1.4952268139889104,1.4952268139889104
16020,2,None,GeoSSP,340.9748132363802,75.05389488415412,100,1.4952268139889104,1.4952268139889104
16080,2,None,GeoSSP,280.9748132363802,75.05389488415412,100,1.4952268139889104,1.4952268139889104
16140,2,None,GeoSSP,220.97481323638021,75.05389488415412,100,1.4952268139889104,1.4952268139889104
16200,2,None,GeoSSP,160.97481323638021,75.05389488415412,100,1.4952268139889104,1.4952268139889104
16260,2,None,GeoSSP,100.97481323638021,75.05389488415412,100,1.4952268139889104,1.4952268139889104
16320,2,None,GeoSSP,40.974813236380214,75.05389488415412,100,1.4952268139889104,1.4952268139889104
16380,2,None,GeoSSP,-19.025186763619786,75.05389488415412,100,1.4952268139889104,1.4952268139889104
16440,4,GeoSSP,None,-19.025186763619786,2.5538948841541185,100,1.4952268139889104,1.4952268139889104
16500,3,None,MEO1a,29154.528777451793,0.7539503179883287,100,1.4952268139889104,1.4952268139889104
16560,3,None,MEO1a,29094.528777451793,0.7539503179883287,100,1.4952268139889104,1.4952268139889104
16620,3,None,MEO1a,29034.528777451793,0.7539503179883287,100,1.4952268139889104,1.4952268139889104
16680,3,None,MEO1a,28974.528777451793,0.7539503179883287,100,1.4952268139889104,1.4952268139889104
16740,3,None,MEO1a,28914.528777451793,0.7539503179883287,100,1.4952268139889104,1.4952268139889104
16800,3,None,MEO1a,28854.528777451793,0.7539503179883287,100,1.4952268139889104,1.4952268139889104
16860,3,None,MEO1a,28794.528777451793,0.7539503179883287,100,1.4952268139889104,1.4952268139889104
16920,3,None,MEO1a,28734.528777451793,0.7539503179883287,100,1.4952268139889104,1.4952268139889104
16980,3,None,MEO1a,28674.528777451793,0.7539503179883287,100,1.4952268139889104,1.4952268139889104
17040,3,None,MEO1a,28614.528777451793,0.7539503179883287,100,1.4952268139889104,1.4952268139889104
17100,3,None,MEO1a,28554.528777451793,0.7539503179883287,100,1.4952268139889104,1.4952268139889104
