Time,x,y,resources,incoming,capacity,ports_filled,Buy_price,Sell_price
1679580,-2969.3696030611213,6061.7938075900165,0.0,0,200.0,0,0.0,0.0
1679640,-3376.18534377023,5844.986957199402,0.0,0,200.0,0,0.0,0.0
1679700,-3767.2544999244305,5600.918990497824,0.0,0,200.0,0,0.0,0.0
1679760,-4140.753118478567,5330.728244539396,0.0,0,200.0,0,0.0,0.0
1679820,-4494.939195669723,5035.674893452918,0.0,0,200.0,0,0.0,0.0
1679880,-4828.1608017497865,4717.135070969126,0.0,0,200.0,0,0.0,0.0
1679940,-5138.863785604971,4376.594452118884,0.0,0,200.0,0,0.0,0.0
1680000,-5425.599023359361,4015.641324003176,0.0,0,200.0,0,0.0,0.0
1680060,-5687.029177093408,3635.9591780173087,0.0,0,200.0,0,0.0,0.0
1680120,-5921.934932230177,3239.318857993453,0.0,0,200.0,0,0.0,0.0
1680180,-6129.220684420858,2827.5703009806048,0.0,0,200.0,0,0.0,0.0
1680240,-6307.919649473728,2402.633909088789,0.0,0,200.0,0,0.0,0.0
1680300,-6457.198372445013,1966.491592713662,0.0,0,200.0,0,0.0,0.0
1680360,-6576.360614889405,1521.1775268690621,0.0,0,200.0,0,0.0,0.0
1680420,-6664.850602128846,1068.768663754133,0.0,0,200.0,0,0.0,0.0
1680480,-6722.255615390697,611.3750458338031,0.0,0,200.0,0,0.0,0.0
1680540,-6748.307916740282,151.1299645353799,0.0,0,200.0,0,0.0,0.0
1680600,-6742.885997810661,-309.81998942767206,0.0,0,200.0,0,0.0,0.0
1680660,-6706.01514652179,-769.3249378126004,0.0,0,200.0,0,0.0,0.0
1680720,-6637.867329136831,-1225.2417419015324,0.0,0,200.0,0,0.0,0.0
1680780,-6538.760388209095,-1675.4439981412893,0.0,0,200.0,0,0.0,0.0
1680840,-6409.1565601569355,-2117.8319557314667,0.0,0,200.0,0,0.0,0.0
1680900,-6249.660319390947,-2550.342309877302,0.0,0,200.0,0,0.0,0.0
1680960,-6061.015559026061,-2970.95782510692,0.0,0,200.0,0,0.0,0.0
1681020,-5844.102121360939,-3377.7167436634786,0.0,0,200.0,0,0.0,0.0
1681080,-5599.931694274868,-3768.721935189147,0.0,0,200.0,0,0.0,0.0
1681140,-5329.643092696027,-4142.149744975135,0.0,0,200.0,0,0.0,0.0
1681200,-5034.49694715633,-4496.258499507523,0.0,0,200.0,0,0.0,0.0
1681260,-4715.869824180423,-4829.396629673788,0.0,0,200.0,0,0.0,0.0
1681320,-4375.2478059714185,-5140.010373692093,0.0,0,200.0,0,0.0,0.0
1681380,-4014.2195592771195,-5426.651023903882,0.0,0,200.0,0,0.0,0.0
1681440,-3634.468925842773,-5687.981683550266,0.0,0,200.0,0,0.0,0.0
1681500,-3237.7670689356105,-5922.783502090563,0.0,0,200.0,0,0.0,0.0
1681560,-2825.964212606406,-6129.961359942484,0.0,0,200.0,0,0.0,0.0
1681620,-2400.9810122226113,-6308.548976132826,0.0,0,200.0,0,0.0,0.0
1681680,-1964.7995964939628,-6457.713415051586,0.0,0,200.0,0,0.0,0.0
1681740,-1519.454322795996,-6576.758971275792,0.0,0,200.0,0,0.0,0.0
1681800,-1067.022288880194,-6665.130414354465,0.0,0,200.0,0,0.0,0.0
1681860,-609.6136452753393,-6722.415578407375,0.0,0,200.0,0,0.0,0.0
1681920,-149.36175349725616,-6748.3472844773105,0.0,0,200.0,0,0.0,0.0
1681980,311.58676397978974,-6742.804586656257,0.0,0,200.0,0,0.0,0.0
1682040,771.0820356128347,-6705.813336178932,0.0,0,200.0,0,0.0,0.0
1682100,1226.9809678165427,-6637.546060852311,0.0,0,200.0,0,0.0,0.0
1682160,1677.1572403908392,-6538.321160383959,0.0,0,200.0,0,0.0,0.0
1682220,2119.5112237269095,-6408.601421356745,0.0,0,200.0,0,0.0,0.0
1682280,2551.9797714863967,-6248.991858791647,0.0,0,200.0,0,0.0,0.0
1682340,2972.5458431798747,-6060.236894339536,0.0,0,200.0,0,0.0,0.0
1682400,3379.2479116561244,-5843.216884293084,0.0,0,200.0,0,0.0,0.0
1682460,3770.189111711484,-5598.944013584367,0.0,0,200.0,0,0.0,0.0
1682520,4143.546087089986,-5328.557574942896,0.0,0,200.0,0,0.0,0.0
1682580,4497.577494650782,-5033.318655214554,0.0,0,200.0,0,0.0,0.0
1682640,4830.632126031543,-4714.604253622145,0.0,0,200.0,0,0.0,0.0
1682700,5141.156608889905,-4373.9008594374545,0.0,0,200.0,0,0.0,0.0
