Time,x,y,resources,incoming,capacity,ports_filled,Buy_price,Sell_price
296820,-1912.542194416931,-29938.97430364932,0.0,0,200.0,1,3.125,3.75
296880,-1694.2327912327057,-29952.121381449957,0.0,0,200.0,1,3.125,3.75
296940,-1475.8333455221102,-29963.676609125334,0.0,0,200.0,1,3.125,3.75
297000,-1257.3554644493308,-29973.63937255566,0.0,0,200.0,1,3.125,3.75
297060,-1038.8107593464254,-29982.009142255058,0.0,0,200.0,1,3.125,3.75
297120,-820.2108450979259,-29988.785473399606,0.0,0,200.0,1,3.125,3.75
297180,-601.5673395215522,-29993.96800585112,0.0,0,200.0,1,3.125,3.75
297240,-382.89186275249483,-29997.556464176163,0.0,0,200.0,1,3.125,3.75
297300,-164.19603662478235,-29999.550657660795,0.0,0,200.0,1,3.125,3.75
297360,54.508515945740506,-29999.95048032061,0.0,0,200.0,1,3.125,3.75
297420,273.21017158016843,-29998.755910906453,0.0,0,200.0,1,3.125,3.75
297480,491.8973070526788,-29995.967012905483,0.0,0,200.0,1,3.125,3.75
297540,710.5582999097576,-29991.583934537855,0.0,0,200.0,1,3.125,3.75
297600,929.1815290876248,-29985.60690874877,0.0,0,200.0,1,3.125,3.75
297660,1147.7553755279903,-29978.03625319621,0.0,0,200.0,1,3.125,3.75
297720,1366.2682227987596,-29968.87237023392,0.0,0,200.0,1,3.125,3.75
297780,1584.7084577086127,-29958.115746890126,0.0,0,200.0,1,3.125,3.75
297840,1803.0644709261733,-29945.766954841605,0.0,0,200.0,1,3.125,3.75
297900,2021.3246575952996,-29931.826650383315,0.0,0,200.0,1,3.125,3.75
297960,2239.4774179535752,-29916.295574393494,0.0,0,200.0,1,3.125,3.75
298020,2457.5111579471945,-29899.174552294327,0.0,0,200.0,1,3.125,3.75
298080,2675.4142898481855,-29880.46449400805,0.0,0,200.0,1,3.125,3.75
298140,2893.175232869623,-29860.166393908617,0.0,0,200.0,1,3.125,3.75
298200,3110.782413782131,-29838.28133076875,0.0,0,200.0,1,3.125,3.75
298260,3328.2242675273837,-29814.810467702813,0.0,0,200.0,1,3.125,3.75
298320,3545.4892378344553,-29789.755052104734,0.0,0,200.0,1,3.125,3.75
298380,3762.565777832309,-29763.116415581968,0.0,0,200.0,1,3.125,3.75
298440,3979.442350665401,-29734.895973884457,0.0,0,200.0,1,3.125,3.75
298500,4196.107430104184,-29705.095226829755,0.0,0,200.0,1,3.125,3.75
298560,4412.549501160821,-29673.71575822288,0.0,0,200.0,1,3.125,3.75
298620,4628.7570606984345,-29640.759235772523,0.0,0,200.0,1,3.125,3.75
298680,4844.718618044292,-29606.227411002143,0.0,0,200.0,1,3.125,3.75
298740,5060.422695599894,-29570.122119156982,0.0,0,200.0,1,3.125,3.75
298800,5275.85782945007,-29532.445279106676,0.0,0,200.0,1,3.125,3.75
298860,5491.012569974353,-29493.198893242876,0.0,0,200.0,1,3.125,3.75
298920,5705.87548245247,-29452.385047373456,0.0,0,200.0,1,3.125,3.75
298980,5920.435147675427,-29410.00591061092,0.0,0,200.0,1,3.125,3.75
299040,6134.680162549663,-29366.06373525773,0.0,0,200.0,1,3.125,3.75
299100,6348.5991407050415,-29320.560856686196,0.0,0,200.0,1,3.125,3.75
299160,6562.180713098191,-29273.49969321471,0.0,0,200.0,1,3.125,3.75
299220,6775.4135286188975,-29224.882745978768,0.0,0,200.0,1,3.125,3.75
299280,6988.286254690514,-29174.712598798695,0.0,0,200.0,1,3.125,3.75
299340,7200.787577875466,-29122.99191804156,0.0,0,200.0,1,3.125,3.75
299400,7412.906204473799,-29069.72345248013,0.0,0,200.0,1,3.125,3.75
299460,7624.630861125239,-29014.910033146338,0.0,0,200.0,1,3.125,3.75
299520,7835.950295407599,-28958.554573180976,0.0,0,200.0,1,3.125,3.75
299580,8046.853276434209,-28900.66006767907,0.0,0,200.0,1,3.125,3.75
299640,8257.328595452565,-28841.229593530177,0.0,0,200.0,1,3.125,3.75
299700,8467.365066437249,-28780.266309255687,0.0,0,200.0,1,3.125,3.75
299760,8676.951526687673,-28717.773454839982,0.0,0,200.0,1,3.125,3.75
299820,8886.076837418681,-28653.754351559077,0.0,0,200.0,1,3.125,3.75
299880,9094.72988435443,-28588.212401803477,0.0,0,200.0,1,3.125,3.75
299940,9302.899578317345,-28521.151088897914,0.0,0,200.0,1,3.125,3.75
300000,9510.57485581926,-28452.573976915653,0.0,0,200.0,1,3.125,3.75
300060,9717.744679647874,-28382.484710489578,0.0,0,200.0,1,3.125,3.75
300120,9924.398039454209,-28310.887014618194,0.0,0,200.0,1,3.125,3.75
300180,10130.523952337242,-28237.784694467813,0.0,0,200.0,1,3.125,3.75
300240,10336.111463428599,-28163.18163517005,0.0,0,200.0,1,3.125,3.75
300300,10541.149646473237,-28087.08180161579,0.0,0,200.0,1,3.125,3.75
300360,10745.627604411542,-28009.489238244034,0.0,0,200.0,1,3.125,3.75
300420,10949.534469958033,-27930.408068827073,0.0,0,200.0,1,3.125,3.75
300480,11152.859406178379,-27849.84249625154,0.0,0,200.0,1,3.125,3.75
300540,11355.591607065224,-27767.79680229509,0.0,0,200.0,1,3.125,3.75
300600,11557.72029811412,-27684.275347398212,0.0,0,200.0,1,3.125,3.75
300660,11759.234736894769,-27599.282570433006,0.0,0,200.0,1,3.125,3.75
300720,11960.12421362158,-27512.822988467437,0.0,0,200.0,1,3.125,3.75
300780,12160.378051724365,-27424.901196524665,0.0,0,200.0,1,3.125,3.75
300840,12359.985608414307,-27335.521867339405,0.0,0,200.0,1,3.125,3.75
300900,12558.936275250311,-27244.689751109323,0.0,0,200.0,1,3.125,3.75
300960,12757.21947870254,-27152.409675242678,0.0,0,200.0,1,3.125,3.75
301020,12954.824680715052,-27058.686544101427,0.0,0,200.0,1,3.125,3.75
301080,13151.741379264535,-26963.525338741238,0.0,0,200.0,1,3.125,3.75
301140,13347.959108919786,-26866.931116646072,0.0,0,200.0,1,3.125,3.75
301200,13543.46744139738,-26768.909011459706,0.0,0,200.0,1,3.125,3.75
301260,13738.255986115617,-26669.464232712995,0.0,0,200.0,1,3.125,3.75
301320,13932.31439074642,-26568.602065547213,0.0,0,200.0,1,3.125,3.75
301380,14125.63234176708,-26466.327870432335,0.0,0,200.0,1,3.125,3.75
301440,14318.199565007253,-26362.647082882737,0.0,0,200.0,1,3.125,3.75
301500,14510.005826194461,-26257.56521316861,0.0,0,200.0,1,3.125,3.75
301560,14701.04093149952,-26151.0878460223,0.0,0,200.0,1,3.125,3.75
301620,14891.294728076708,-26043.22064034236,0.0,0,200.0,1,3.125,3.75
301680,15080.75710460507,-25933.969328891857,0.0,0,200.0,1,3.125,3.75
301740,15269.417991823477,-25823.33971799498,0.0,0,200.0,1,3.125,3.75
301800,15457.267363068524,-25711.337687226936,0.0,0,200.0,1,3.125,3.75
301860,15644.295234805071,-25597.96918910277,0.0,0,200.0,1,3.125,3.75
301920,15830.491667158565,-25483.240248760023,0.0,0,200.0,1,3.125,3.75
301980,16015.846764441716,-25367.15696363945,0.0,0,200.0,1,3.125,3.75
302040,16200.350675682259,-25249.72550315985,0.0,0,200.0,1,3.125,3.75
302100,16383.99359514412,-25130.952108391673,0.0,0,200.0,1,3.125,3.75
302160,16566.765762851264,-25010.843091723607,0.0,0,200.0,1,3.125,3.75
302220,16748.657465104046,-24889.404836528614,0.0,0,200.0,1,3.125,3.75
302280,16929.659034997145,-24766.643796823566,0.0,0,200.0,1,3.125,3.75
302340,17109.760852932555,-24642.56649692674,0.0,0,200.0,1,3.125,3.75
302400,17288.95334713042,-24517.179531111393,0.0,0,200.0,1,3.125,3.75
302460,17467.22699413917,-24390.489563254265,0.0,0,200.0,1,3.125,3.75
302520,17644.572319339386,-24262.503326483067,0.0,0,200.0,1,3.125,3.75
302580,17820.979897450085,-24133.227622816627,0.0,0,200.0,1,3.125,3.75
302640,17996.44035302725,-24002.669322805163,0.0,0,200.0,1,3.125,3.75
302700,18170.944360963866,-23870.835365163803,0.0,0,200.0,1,3.125,3.75
302760,18344.48264698404,-23737.73275640496,0.0,0,200.0,1,3.125,3.75
302820,18517.04598813714,-23603.36857046498,0.0,0,200.0,1,3.125,3.75
302880,18688.625213287585,-23467.749948328477,0.0,0,200.0,1,3.125,3.75
302940,18859.21120360125,-23330.88409764964,0.0,0,200.0,1,3.125,3.75
303000,19028.794893031438,-23192.778292368086,0.0,0,200.0,1,3.125,3.75
303060,19197.367268800484,-23053.439872322466,0.0,0,200.0,1,3.125,3.75
303120,19364.91937187843,-22912.876242860635,0.0,0,200.0,1,3.125,3.75
303180,19531.442297458732,-22771.09487444641,0.0,0,200.0,1,3.125,3.75
303240,19696.927195432705,-22628.103302261614,0.0,0,200.0,1,3.125,3.75
303300,19861.365270858645,-22483.90912580661,0.0,0,200.0,1,3.125,3.75
303360,20024.74778443003,-22338.520008495736,0.0,0,200.0,1,3.125,3.75
303420,20187.0660529395,-22191.94367725047,0.0,0,200.0,1,3.125,3.75
303480,20348.311449741122,-22044.187922088076,0.0,0,200.0,1,3.125,3.75
303540,20508.475405207693,-21895.26059570862,0.0,0,200.0,1,3.125,3.75
303600,20667.549407187442,-21745.1696130765,0.0,0,200.0,1,3.125,3.75
303660,20825.525001455328,-21593.922951000786,0.0,0,200.0,1,3.125,3.75
303720,20982.39379216297,-21441.52864771074,0.0,0,200.0,1,3.125,3.75
303780,21138.147442284528,-21287.994802428893,0.0,0,200.0,1,3.125,3.75
303840,21292.77767406038,-21133.329574940042,0.0,0,200.0,1,3.125,3.75
303900,21446.27626943657,-20977.54118515803,0.0,0,200.0,1,3.125,3.75
303960,21598.635070501157,-20820.637912689344,0.0,0,200.0,1,3.125,3.75
304020,21749.84597991898,-20662.62809639184,0.0,0,200.0,1,3.125,3.75
304080,21899.90096136073,-20503.520133932878,0.0,0,200.0,1,3.125,3.75
304140,22048.79203993085,-20343.322481342166,0.0,0,200.0,1,3.125,3.75
304200,22196.51130259087,-20182.04365256293,0.0,0,200.0,1,3.125,3.75
304260,22343.050898580786,-20019.692218998465,0.0,0,200.0,1,3.125,3.75
304320,22488.403039835117,-19856.276809057996,0.0,0,200.0,1,3.125,3.75
304380,22632.560001398,-19691.806107696644,0.0,0,200.0,1,3.125,3.75
304440,22775.51412183274,-19526.288855955117,0.0,0,200.0,1,3.125,3.75
304500,22917.257803629553,-19359.733850494435,0.0,0,200.0,1,3.125,3.75
304560,23057.783513609105,-19192.149943128712,0.0,0,200.0,1,3.125,3.75
304620,23197.08378332347,-19023.546040354064,0.0,0,200.0,1,3.125,3.75
304680,23335.15120945189,-18853.93110287654,0.0,0,200.0,1,3.125,3.75
304740,23471.978454195418,-18683.314145134573,0.0,0,200.0,1,3.125,3.75
304800,23607.55824566637,-18511.704234820456,0.0,0,200.0,1,3.125,3.75
304860,23741.883378274542,-18339.11049239877,0.0,0,200.0,1,3.125,3.75
304920,23874.946713110625,-18165.542090621122,0.0,0,200.0,1,3.125,3.75
304980,24006.741178325203,-17991.008254039145,0.0,0,200.0,1,3.125,3.75
305040,24137.259769505337,-17815.518258513246,0.0,0,200.0,1,3.125,3.75
305100,24266.495550045725,-17639.081430721122,0.0,0,200.0,1,3.125,3.75
305160,24394.441651518497,-17461.707147660538,0.0,0,200.0,1,3.125,3.75
305220,24521.09127403728,-17283.404836152284,0.0,0,200.0,1,3.125,3.75
305280,24646.43768661915,-17104.183972338436,0.0,0,200.0,1,3.125,3.75
305340,24770.47422754208,-16924.05408117905,0.0,0,200.0,1,3.125,3.75
305400,24893.19430469958,-16743.024735945175,0.0,0,200.0,1,3.125,3.75
305460,25014.591395949945,-16561.10555771162,0.0,0,200.0,1,3.125,3.75
305520,25134.65904946401,-16378.306214843962,0.0,0,200.0,1,3.125,3.75
305580,25253.390884067692,-16194.636422485266,0.0,0,200.0,1,3.125,3.75
305640,25370.780589580158,-16010.105942041178,0.0,0,200.0,1,3.125,3.75
305700,25486.82192715096,-15824.724580658476,0.0,0,200.0,1,3.125,3.75
305760,25601.508729590078,-15638.502190706202,0.0,0,200.0,1,3.125,3.75
305820,25714.83490169666,-15451.448669250492,0.0,0,200.0,1,3.125,3.75
305880,25826.794420582257,-15263.573957529758,0.0,0,200.0,1,3.125,3.75
305940,25937.381335991577,-15074.888040425227,0.0,0,200.0,1,3.125,3.75
306000,26046.58977061811,-14885.400945931278,0.0,0,200.0,1,3.125,3.75
306060,26154.41392041671,-14695.122744622176,0.0,0,200.0,1,3.125,3.75
306120,26260.84805491254,-14504.063549116014,0.0,0,200.0,1,3.125,3.75
306180,26365.886517504754,-14312.233513538711,0.0,0,200.0,1,3.125,3.75
306240,26469.52372576766,-14119.642832983514,0.0,0,200.0,1,3.125,3.75
306300,26571.754171747543,-13926.301742968828,0.0,0,200.0,1,3.125,3.75
306360,26672.57242225498,-13732.220518895067,0.0,0,200.0,1,3.125,3.75
306420,26771.973119153634,-13537.40947549844,0.0,0,200.0,1,3.125,3.75
306480,26869.950979645484,-13341.878966301867,0.0,0,200.0,1,3.125,3.75
306540,26966.50079655132,-13145.639383065252,0.0,0,200.0,1,3.125,3.75
306600,27061.61743858685,-12948.701155234503,0.0,0,200.0,1,3.125,3.75
306660,27155.29585063668,-12751.074749384608,0.0,0,200.0,1,3.125,3.75
306720,27247.53105402183,-12552.770668665771,0.0,0,200.0,1,3.125,3.75
306780,27338.318146765112,-12353.799452243551,0.0,0,200.0,1,3.125,3.75
306840,27427.65230385105,-12154.171674740051,0.0,0,200.0,1,3.125,3.75
306900,27515.528777482912,-11953.897945670675,0.0,0,200.0,1,3.125,3.75
306960,27601.942897334455,-11752.988908881334,0.0,0,200.0,1,3.125,3.75
307020,27686.890070798407,-11551.455241982463,0.0,0,200.0,1,3.125,3.75
307080,27770.365783230856,-11349.30765578062,0.0,0,200.0,1,3.125,3.75
307140,27852.365598190547,-11146.556893710778,0.0,0,200.0,1,3.125,3.75
307200,27932.885157675068,-10943.213731264479,0.0,0,200.0,1,3.125,3.75
307260,28011.920182352562,-10739.288975416783,0.0,0,200.0,1,3.125,3.75
307320,28089.46647178884,-10534.793464052836,0.0,0,200.0,1,3.125,3.75
307380,28165.519904670662,-10329.738065391592,0.0,0,200.0,1,3.125,3.75
307440,28240.076439025197,-10124.133677407344,0.0,0,200.0,1,3.125,3.75
307500,28313.132112434218,-9917.991227251898,0.0,0,200.0,1,3.125,3.75
307560,28384.683042245026,-9711.321670673213,0.0,0,200.0,1,3.125,3.75
307620,28454.725425776913,-9504.135991432606,0.0,0,200.0,1,3.125,3.75
307680,28523.255540523103,-9296.445200721484,0.0,0,200.0,1,3.125,3.75
307740,28590.26974434845,-9088.260336576703,0.0,0,200.0,1,3.125,3.75
307800,28655.764475683165,-8879.592463293258,0.0,0,200.0,1,3.125,3.75
307860,28719.736253712268,-8670.452670835866,0.0,0,200.0,1,3.125,3.75
307920,28782.181678560235,-8460.852074250615,0.0,0,200.0,1,3.125,3.75
307980,28843.097431471833,-8250.801813073835,0.0,0,200.0,1,3.125,3.75
308040,28902.480274988735,-8040.31305073916,0.0,0,200.0,1,3.125,3.75
308100,28960.32705312117,-7829.39697398579,0.0,0,200.0,1,3.125,3.75
308160,29016.63469151583,-7618.0647922631815,0.0,0,200.0,1,3.125,3.75
308220,29071.400197619496,-7406.327737134575,0.0,0,200.0,1,3.125,3.75
308280,29124.620660837678,-7194.197061681497,0.0,0,200.0,1,3.125,3.75
308340,29176.29325268949,-6981.684039905072,0.0,0,200.0,1,3.125,3.75
308400,29226.4152269581,-6768.799966126292,0.0,0,200.0,1,3.125,3.75
308460,29274.983919836537,-6555.556154386291,0.0,0,200.0,1,3.125,3.75
308520,29321.996750069186,-6341.963937845395,0.0,0,200.0,1,3.125,3.75
308580,29367.451219089144,-6128.034668180278,0.0,0,200.0,1,3.125,3.75
308640,29411.344911150838,-5913.779714981027,0.0,0,200.0,1,3.125,3.75
308700,29453.67549345873,-5699.210465145868,0.0,0,200.0,1,3.125,3.75
308760,29494.440716290817,-5484.338322277902,0.0,0,200.0,1,3.125,3.75
308820,29533.638413118675,-5269.174706076871,0.0,0,200.0,1,3.125,3.75
308880,29571.266500722242,-5053.731051734159,0.0,0,200.0,1,3.125,3.75
308940,29607.322979300818,-4838.018809323224,0.0,0,200.0,1,3.125,3.75
309000,29641.805932578965,-4622.049443193587,0.0,0,200.0,1,3.125,3.75
309060,29674.713527908865,-4405.834431358283,0.0,0,200.0,1,3.125,3.75
