Time,state,curr_node,dest_node,remaining_TOF,resources,capacity,Buy_price,Sell_price
720960,4,DSG,None,-23.5974313931074,1.2942237128549863,100,1.534194052800936,1.534194052800936
721020,4,DSG,None,-23.5974313931074,1.2942237128549863,100,1.534194052800936,1.534194052800936
721080,4,DSG,None,-23.5974313931074,1.2942237128549863,100,1.534194052800936,1.534194052800936
721140,4,DSG,None,-23.5974313931074,1.2942237128549863,100,1.534194052800936,1.534194052800936
721200,4,DSG,None,-23.5974313931074,1.2942237128549863,100,1.534194052800936,1.534194052800936
721260,4,DSG,None,-23.5974313931074,1.2942237128549863,100,1.534194052800936,1.534194052800936
721320,4,DSG,None,-23.5974313931074,1.2942237128549863,100,1.534194052800936,1.534194052800936
721380,4,DSG,None,-23.5974313931074,1.2942237128549863,100,1.534194052800936,1.534194052800936
721440,4,DSG,None,-23.5974313931074,1.2942237128549863,100,1.534194052800936,1.534194052800936
721500,4,DSG,None,-23.5974313931074,1.2942237128549863,100,1.534194052800936,1.534194052800936
721560,4,DSG,None,-23.5974313931074,1.2942237128549863,100,1.534194052800936,1.534194052800936
721620,4,DSG,None,-23.5974313931074,1.2942237128549863,100,1.534194052800936,1.534194052800936
721680,4,DSG,None,-23.5974313931074,1.2942237128549863,100,1.534194052800936,1.534194052800936
721740,4,DSG,None,-23.5974313931074,1.2942237128549863,100,1.534194052800936,1.534194052800936
721800,4,DSG,None,-23.5974313931074,1.2942237128549863,100,1.534194052800936,1.534194052800936
721860,4,DSG,None,-23.5974313931074,1.2942237128549863,100,1.534194052800936,1.534194052800936
721920,4,DSG,None,-23.5974313931074,1.2942237128549863,100,1.534194052800936,1.534194052800936
721980,4,DSG,None,-23.5974313931074,1.2942237128549863,100,1.534194052800936,1.534194052800936
722040,4,DSG,None,-23.5974313931074,1.2942237128549863,100,1.534194052800936,1.534194052800936
722100,4,DSG,None,-23.5974313931074,1.2942237128549863,100,1.534194052800936,1.534194052800936
722160,4,DSG,None,-23.5974313931074,1.2942237128549863,100,1.534194052800936,1.534194052800936
722220,4,DSG,None,-23.5974313931074,1.2942237128549863,100,1.534194052800936,1.534194052800936
722280,4,DSG,None,-23.5974313931074,1.2942237128549863,100,1.534194052800936,1.534194052800936
722340,4,DSG,None,-23.5974313931074,1.2942237128549863,100,1.534194052800936,1.534194052800936
722400,4,DSG,None,-23.5974313931074,1.2942237128549863,100,1.534194052800936,1.534194052800936
722460,4,DSG,None,-23.5974313931074,1.2942237128549863,100,1.534194052800936,1.534194052800936
722520,4,DSG,None,-23.5974313931074,1.2942237128549863,100,1.534194052800936,1.534194052800936
722580,4,DSG,None,-23.5974313931074,1.2942237128549863,100,1.534194052800936,1.534194052800936
722640,4,DSG,None,-23.5974313931074,1.2942237128549863,100,1.534194052800936,1.534194052800936
722700,4,DSG,None,-23.5974313931074,1.2942237128549863,100,1.534194052800936,1.534194052800936
722760,4,DSG,None,-23.5974313931074,1.2942237128549863,100,1.534194052800936,1.534194052800936
722820,4,DSG,None,-23.5974313931074,1.2942237128549863,100,1.534194052800936,1.534194052800936
722880,4,DSG,None,-23.5974313931074,1.2942237128549863,100,1.534194052800936,1.534194052800936
722940,4,DSG,None,-23.5974313931074,1.2942237128549863,100,1.534194052800936,1.534194052800936
723000,4,DSG,None,-23.5974313931074,1.2942237128549863,100,1.534194052800936,1.534194052800936
723060,4,DSG,None,-23.5974313931074,1.2942237128549863,100,1.534194052800936,1.534194052800936
723120,4,DSG,None,-23.5974313931074,1.2942237128549863,100,1.534194052800936,1.534194052800936
723180,4,DSG,None,-23.5974313931074,1.2942237128549863,100,1.534194052800936,1.534194052800936
723240,4,DSG,None,-23.5974313931074,1.2942237128549863,100,1.534194052800936,1.534194052800936
723300,4,DSG,None,-23.5974313931074,1.2942237128549863,100,1.534194052800936,1.534194052800936
